sl_style,sl_localisation,sl_nb_chambre,sl_taille,sl_prix,sl_paragraphe,sl_salle_d_eau,sl_salle_de_bain,sl_toilette,sl_annee,sl_etage,sl_hauteur,sl_ascenseur,sl_vue,sl_cave,sl_parking,sl_chemine,sl_exposition,sl_balcon,sl_terrasse,sl_gardien,sl_travaux,sl_neuf,sl_parquet,sl_cuisine,sl_vis_a_vis,sl_jardin,sl_piscine,sl_nb_piece
Appartement,Quartier Porte Dauphine,5 chambres,400m²,3 970 000 €,Henri martin.,Non reference,5 Salles de bain,Non reference,Non reference,Au 2ème étage,Non reference,Ascenseur,Vue,Non reference,1 Parking,Non reference,Non reference,Non reference,Non reference,Non reference,Non reference,Refait à neuf,Non reference,Non reference,Non reference,Non reference,Non reference,7 pièces
Appartement,Quartier Porte Dauphine,4 chambres,160m²,2 210 000 €,"Place de Mexico. Appartement 6 pièces au 6ème étage d'un bel immeuble Haussmannien. Il se compose d'une entrée, d'un double-séjour, de quatre chambres et quatre salle de bains, d'une cuisine séparée. Deux caves complètent ce bien. Charme de l'ancien. Travaux à prévoir.",Non reference,4 Salles de bain,Toilette séparée,Non reference,Au 6ème étage,Non reference,Ascenseur,Non reference,Cave,Non reference,Non reference,Non reference,Non reference,Non reference,Non reference,Non reference,Non reference,Non reference,Cuisine séparée,Non reference,Non reference,Non reference,6 pièces
Appartement,Quartier Auteuil Sud,24m²,11 958 € / m²,287 000 €,"Auteuil-Sud: Appartement au calme en rez-de-chaussée sur cour, avec une entrée, un séjour avec cuisine américaine, une salle de douche et WC séparés. Toutes commodités à proximité immédiate.",1 Salle d'eau,Non reference,1 Toilette,Année de construction 1930,Non reference,Bâtiment de 8 étages,Non reference,Non reference,Non reference,Non reference,Non reference,Orientation Ouest,Non reference,Non reference,Gardien,Non reference,Non reference,Parquet,Cuisine américaine,Non reference,Non reference,Non reference,1 pièce
Appartement,Quartier Chaillot,3 chambres,160m²,2 450 000 €,"Victor Hugo/ÉTOILE, situé dans un très bel immeuble haussmanien ravalé de haut standing, appartement prestigieux et très clair, 6 pièces d'une surface de 160 m², double séjour, 3 chambres dont une suite parentale. Rare dans le quartier en terme d'emplacement et prestations luxueuses !",Non reference,2 Salles de bain,Non reference,Non reference,Au 4ème étage,Non reference,Ascenseur,Vue,Non reference,Non reference,Non reference,Non reference,Non reference,Non reference,Non reference,Non reference,Refait à neuf,Non reference,Non reference,Non reference,Non reference,Non reference,6 pièces
Appartement,Quartier Porte Dauphine,1 chambre,55m²,716 000 €,"16ème. Immeuble ancien de standing. Voici un bel appartement 2 pièces comprenant un séjour ouvert sur une cuisine équipée, une chambre, une salle de bains avec WC. Emplacement idéal. Bon état. Calme. Copropriété de 32 lots. Charges annuelles: 2196.00 euros.",Non reference,1 Salle de bain,1 Toilette,Année de construction 1875,Non reference,Bâtiment de 6 étages,Ascenseur,Non reference,Non reference,Non reference,Non reference,Orientation Nord,Non reference,Non reference,Gardien,Non reference,Non reference,Non reference,Cuisine aucune,Non reference,Non reference,Non reference,2 pièces
Appartement,,3 chambres,250m²,3 750 000 €,"Étoile, Terrasses avec Magnifique vue sur l'arc de Triomphe, appartement d'une surfaces de 250 m² habitable refait par architecte comprenant un grand double séjour, Salle à Manger, 3 chambres dont une très belle suite parentale.",Non reference,2 Salles de bain,Non reference,Non reference,Au 6ème étage,Non reference,Ascenseur,Vue,Non reference,Non reference,Non reference,Non reference,Non reference,Non reference,Non reference,Non reference,Refait à neuf,Non reference,Cuisine séparée,Non reference,Non reference,Non reference,6 pièces
Appartement,Quartier Muette Nord,"16,42m²",16 443 € / m²,270 000 €,Paris XVIe - La Muette / Passy - Studio avec un large balcon Studio avec un large balcon exposé au sud-ouest dans un immeuble très bien situé. Secteur résidentiel recherché entre La Muette et Passy. Proche des commerces et des transports.,1 Salle d'eau,Non reference,1 Toilette,Année de construction 1972,Au 1er étage,Bâtiment de 8 étages,Ascenseur,Non reference,Non reference,Non reference,Non reference,Orientation Sud-Ouest,1 Balcon,Non reference,Gardien,Non reference,Non reference,Non reference,Cuisine aucune,Non reference,Non reference,Non reference,1 pièce
Appartement,Quartier Chaillot,4 chambres,220m²,2 900 000 €,"16ème NORD - Proche des écoles prestigieuses du 16ème arrondissement, dans un immeuble récent, nous vous présentons un bien de 220m².",Non reference,4 Salles de bain,Non reference,Non reference,Au 3ème étage,Non reference,Ascenseur,Vue,Non reference,1 Parking,Non reference,Non reference,Non reference,Non reference,Gardien,Non reference,Non reference,Non reference,Cuisine séparée équipée,Non reference,Non reference,Non reference,8 pièces
Appartement,Quartier Bois de Boulogne,2 chambres,95m²,1 130 000 €,Village D'AUTEUIL Paris 16ème,Non reference,1 Salle de bain,1 Toilette,Année de construction 1950,Non reference,Non reference,Ascenseur,Vue,Non reference,Non reference,Non reference,Orientation Sud-Ouest,Non reference,1 Terrasse,Gardien,Non reference,Refait à neuf,Parquet,Cuisine américaine,Non reference,Non reference,Non reference,4 pièces
Appartement,Quartier Auteuil Sud,2 chambres,76m²,800 000 €,"Auteuil-Sud: En étage élevé dans immeuble ancien de standing, appartement à rénover au calme offrant belle hauteur sous plafond, séjour, 2 chambres, 1 bureau, cuisine, salle de bain, WC séparés.",Non reference,1 Salle de bain,1 Toilette,Année de construction 1930,Au 4ème étage,Bâtiment de 8 étages,Ascenseur,Non reference,"6,72m² Cave",Non reference,Non reference,Orientation Est,Non reference,Non reference,Gardien,Non reference,Non reference,Non reference,Non reference,Non reference,Non reference,Non reference,3 pièces
Appartement,Quartier Chaillot,3 chambres,"177,86m²",2 730 000 €,"Dans un bel immeuble Haussmannien de "" grand "" standing, un appartement de 180m² situé au 5ème étage. Il comprend une entrée, une double réception, une salle à manger, une cuisine dînatoire, trois chambres dont une suite de maître avec salle de bains et dressing, une salle d'eau. Un balcon filant exposé à l'ouest offre une belle vue dégagée. Les éléments anciens tels que la cheminée, les crémones anciennes et les moulures ont été conservées. Travaux de rafraîchissement à prévoir, possibilité de créer une quatrième chambre. Appartement seul à l'étage. Chauffage individuel. Une cave. Localisation idéale à proximité de l'Etoile, des commerces de l'avenue Victor Hugo et du RER. Gardien dans l'immeuble, copropriété de 14 lots principaux, Charges annuelles: 9 920 euros. Aucune procédure en cours. Honoraires à la charge de l'acquéreur. In a luxury haussmanian building, this 180sqm apartment includes an entrance hall, a double living room, a dining room, a kitchen with dining facilities, a master suite, two bedrooms, a bathroom and a shower room. Period features include fireplace, mouldings and high ceilings. One cellar. Restoration work needed, possibility to create a fourth bedroom or a family room. Caretaker in the building. Privileged localization near place de l'Etoile and Avenue Victor Hugo, few step from the RER. Copropriété de 14 lots. Charges annuelles: 9920.00 euros.",1 Salle d'eau,1 Salle de bain,1 Toilette,Non reference,Au 5ème étage,Bâtiment de 6 étages,Non reference,Vue,Non reference,Non reference,Non reference,Orientation Ouest,1 Balcon,Non reference,Non reference,Non reference,Non reference,Non reference,Cuisine équipée,Non reference,Non reference,Non reference,5 pièces
Appartement,Quartier Chaillot,4 chambres,235m²,2 850 000 €,"FOCH - MAILLOT Appartement de réception de 235m², se composant comme suit: grande galerie d'entrée, vaste double séjour, 4 chambres, cuisine dinatoire. RARE A LA VENTE. Nous contacter pour plus d'informations.",Non reference,3 Salles de bain,Non reference,Non reference,Non reference,Non reference,Ascenseur,Non reference,Cave,Non reference,Non reference,Non reference,1 Balcon,Non reference,Gardien,Non reference,Non reference,Parquet,Cuisine séparée équipée,Non reference,Non reference,Non reference,5 pièces
Appartement,Quartier Chaillot,7 chambres,800m²,25 000 000 €,"Adresse et immeuble exceptionnels, Appartement sur plusieurs niveaux de 800 m² avec immense terrasse de plain-pied avec vue pleine Tour Eiffel. Plusieurs Parkings.",Non reference,Non reference,Non reference,Non reference,Non reference,Non reference,Non reference,Non reference,Non reference,1 Parking,Non reference,Non reference,Non reference,1 Terrasse,Non reference,Non reference,Non reference,Non reference,Non reference,Non reference,Non reference,Non reference,10 pièces
Non reference,Quartier Auteuil Sud,Non reference,Non reference,Non reference,"Au 61, boulevard Murat. Appartement F2 de 24,04 m² refait à neuf, parquet, jolie cheminée prussienne, double vitrage neuf. Entrée, séjour-cuisine avec une fenêtre, une chambre de 11 m², salle d'eau, WC séparée. Chauffage et eau chaude électrique individuelle. Ensoleillé et calme. Bon plan pour première acquisition au placement. Immeuble ancien en très bon état, partie commune refaite récemment, tapis sur escalier.",1 Salle d'eau,Non reference,1 Toilette,Année de construction 1910,Au 7ème étage,Bâtiment de 7 étages,Non reference,Non reference,Non reference,Non reference,Non reference,Non reference,Non reference,Non reference,Non reference,Non reference,Refait à neuf,Parquet,Cuisine séparée,Non reference,Non reference,Non reference,Non reference
Non reference,Quartier Auteuil Nord,Non reference,Non reference,Non reference,"Paris 16ème - JASMIN - résidence de standing avec gardiens (7/7 - 24/24) - au 5ème étage - appartement traversant, au calme, comprenant une entrée, un grand séjour donnant sur jardin, une cuisine, 3 chambres, une salle de bains, une salle d'eau, un dressing - hauteur sous plafond: 3 mètres - une cave.",1 Salle d'eau,1 Salle de bain,Non reference,Non reference,Au 5ème étage,Bâtiment de 8 étages,Ascenseur,Non reference,Cave,Non reference,Non reference,Non reference,Non reference,Non reference,Gardien,Non reference,Non reference,Parquet,Non reference,Non reference,Non reference,Non reference,Non reference
Non reference,Quartier Muette Nord,Non reference,Non reference,Non reference,Comme une villa sur le toit.,1 Salle d'eau,2 Salles de bain,3 Toilettes,Année de construction 1973,Au 6ème étage,Bâtiment de 6 étages,Ascenseur,Vue,8m² Cave,2 Parkings,Non reference,Orientation Sud-Ouest,Non reference,3 Terrasses,Non reference,Non reference,Non reference,Non reference,Cuisine coin cuisine équipé,Non reference,Non reference,Non reference,Non reference
Appartement,,2 chambres,73m²,1 590 000 €,"Exclusivité, Paris 75016, Exceptionnel appartement de 73 m² avec jardin et terrasse (240 m² en jouissance exclusive), à proximité du Lycée Janson de Sailly et de l'École Primaire Longchamp (section chinois).",Non reference,1 Salle de bain,1 Toilette,Année de construction 1975,Non reference,Bâtiment de 9 étages,Ascenseur,Vue,Cave,1 Parking,Non reference,Non reference,Non reference,1 Terrasse,Gardien,Non reference,Non reference,Parquet,Cuisine américaine,Non reference,Non reference,Non reference,3 pièces
Appartement,,8m²,12 375 € / m²,99 000 €,"Agence Delaunay Paris vous propose une chambre de service sur l'avenue Victor Hugo, dans le 16ème arrondissement Paris.",Non reference,Non reference,Non reference,Non reference,Au 5ème étage,Bâtiment de 5 étages,Non reference,Non reference,Non reference,Non reference,Non reference,Non reference,Non reference,Non reference,Non reference,Non reference,Non reference,Non reference,Cuisine coin cuisine équipé,Non reference,Non reference,Non reference,1 pièce
Appartement,,1 chambre,40m²,630 000 €,"Henri Martin. Studio (2 pièces possible) de 40 m² avec 60 m² de jardin dans un immeuble de grand standing. Entrée avec rangements, pièce principale avec jardin, cuisine indépendante, salle de bain avec WC et cave. Excellent plan, calme et clair. En très bon état. Bien rare dans le quartier. Charges annuellles: 2.160 Euros. Soumis au statut de la copropriété. Prix de vente: 630.000 Euros FAI comprenant 5,00 % TTC d'honoraires à la charge de l'acquéreur. Crée en 1993, le groupe BUILDING PARTNERS est composé de 4 agences agences situées à Levallois-Perret, Neuilly-sur-Seine et Paris 17ème et Paris 16ème. Avec le plus grand choix d'appartements à la vente sur les communes sur lesquels il s'installe, BUILDING PARTNERS s'impose en leader incontournable sur ces marchés. Pour cela, notre groupe a développé une importante gamme de services qui nous permettent d'offrir à nos clients une prestation sur mesure qui répondra à toutes leurs attentes: photographe professionnel, visite virtuelle, réalisation de plans, communication ciblée ou encore off-market. L'agence du 16ème arrondissement, située 184 avenue Victor Hugo, offre un espace de travail de 250 m² à quelques mètres de la Mairie du 16ème. En quelques chiffres, BUILDING PARTNERS c'est 100 nouveaux biens à vendre chaque mois et 400 ventes par an.",Non reference,1 Salle de bain,1 Toilette,Année de construction 1954,Non reference,Bâtiment de 9 étages,Ascenseur,Non reference,Cave,Non reference,Non reference,Non reference,Non reference,1 Terrasse,Gardien,Non reference,Non reference,Non reference,Cuisine séparée,Non reference,Non reference,Non reference,2 pièces
Appartement,Quartier Chaillot,15m²,15 267 € / m²,229 000 €,MÉTRO ARGENTINE,1 Salle d'eau,Non reference,Non reference,Non reference,Non reference,Non reference,Ascenseur,Non reference,Non reference,Non reference,Non reference,Non reference,Non reference,Non reference,Non reference,Non reference,Non reference,Non reference,Cuisine coin cuisine,Non reference,Non reference,Non reference,1 pièce
Non reference,Quartier Muette Nord,Non reference,Non reference,Non reference,Appartement 4 pièces appartement dans immeuble moderne avec services + parking sous-sol.. GARDIENS.ESPACES verts. Vue sur seine.+ cave + parking + club de sport ken club.,Non reference,Non reference,Non reference,Année de construction 1970,Au 9ème étage,Bâtiment de 15 étages,Ascenseur,Vue,Cave,Non reference,Non reference,Orientation Est,14m² Balcon,Non reference,Gardien,Non reference,Non reference,Non reference,Cuisine aucune,Non reference,Non reference,Non reference,Non reference
Appartement,,1 chambre,57m²,695 000 €,"PASSY (EXCLUSIVITÉ) COMME UNE MAISON, bel appartement de 57m² prolongé par une terrasse de 20m²: entrée indépendante, séjour, grande chambre, salle de bains, cuisine, buanderie. Hauteur sous plafond 3,20m. Exposition Sud. Cave. Commerces, écoles et transports à proximité. Possibilité professions libérales. RARE. OPPORTUNITÉ A SAISIR.",1 Salle d'eau,1 Salle de bain,1 Toilette,Année de construction 1927,Non reference,Bâtiment de 4 étages,Ascenseur,Non reference,Cave,Non reference,Non reference,Orientation Sud,Non reference,1 Terrasse,Gardien,Non reference,Non reference,Non reference,Cuisine séparée,Non reference,Non reference,Non reference,2 pièces
Appartement,,4 chambres,316m²,8 060 000 €,"Au 4ème étage d'un très bel immeuble en pierre de taille, appartement de 316 m² luxueusement rénové donnant directement sur la Place de l'Alma avec vue spectaculaire sur la Seine. Vaste galerie d'entrée, grand salon de 58 m², salle à manger en rotonde, bureau, 4 chambres, 3 salles de bains, toilettes invités, grande cuisine entièrement équipée et office. En annexe, 2 grandes caves au sous-sol. Parking possible à proximité.",Non reference,3 Salles de bain,3 Toilettes,Année de construction 1890,Au 4ème étage,Bâtiment de 6 étages,Ascenseur,Non reference,Cave,Non reference,Non reference,Orientation Est,3 Balcons,Non reference,Gardien,Non reference,Non reference,Non reference,Cuisine séparée équipée,Non reference,Non reference,Non reference,7 pièces
Appartement,,2 chambres,93m²,935 000 €,"Paris 16ème - QUAI LOUIS BLÉRIOT - MIRABEAU. EXCLUSIVITÉ Dans un immeuble de bon standing très sécurisé, un appartement traversant exposé EST/OUEST avec vue sur Seine, calme et lumineux au 1er étage avec ascenseur comprenant une grande entrée, un grand double séjour, 2 chambres possibilité 3,2 salles de douches avec WC et une cuisine dinatoire indépendante. Une cave complète ce bien. Possibilité d'acquérir un parking au 1er sous-sol en sus. Belle hauteur sous plafond, nombreux rangements parquet, double vitrage et porte blindée. Sectorisation JEAN BAPTISTE SAY IMMOZART.",2 Salles d'eau,Non reference,2 Toilettes,Année de construction 1955,Au 1er étage,Bâtiment de 14 étages,Ascenseur,Non reference,Cave,Non reference,Non reference,Non reference,Non reference,Non reference,Non reference,Non reference,Non reference,Parquet,Non reference,Non reference,Non reference,Non reference,4 pièces
Appartement,,4 chambres,440m²,7 000 000 €,"VENTE APPARTEMENT TRIPLEX PASSY Paris 16 VENTE APPARTEMENT TRIPLEX PASSY Paris 16 - Exclusivité, rare. Triplex en rez-de-jardin de 440 m² situé dans un hôtel particulier avec une terrasse d'environ 70m². Belles réceptions, suite parentale avec salle de bains, dressing et entrée indépendante, 3 chambres et un bureau. Au rez-de-chaussée, grand appartement de service attenant de 60m² avec terrasse de 20m². Trois emplacements de parking à proximité (possibilité 4 voitures). L'ensemble est desservi par un ascenseur. Réf. Annonce: 2645700.",Non reference,1 Salle de bain,Non reference,Non reference,Non reference,Non reference,Ascenseur,Non reference,Non reference,Non reference,Non reference,Non reference,Non reference,1 Terrasse,Non reference,Non reference,Non reference,Non reference,Non reference,Non reference,Non reference,Non reference,20 pièces
Appartement,,4 chambres,290m²,4 680 000 €,Appartement d'exception Avenue Foch,1 Salle d'eau,3 Salles de bain,4 Toilettes,Non reference,Au 5ème étage,Bâtiment de 7 étages,Ascenseur,Non reference,15m² Cave,1 Parking,Non reference,Orientation Sud,3 Balcons,Non reference,Gardien,Non reference,Non reference,Non reference,Cuisine aucune,Non reference,Non reference,Non reference,7 pièces
Appartement,,2 chambres,69m²,818 000 €,"Paris 16ème - Jasmin/Auteuil - Dans un immeuble moderne de standing au 2ème étage avec ascenseur, gardienne, digicode et interphone un appartenant de 3 pièces comprenant: Entrée, Séjour, 2 Chambres, Cuisine aménagée et équipée, Salle de bains, WC et une cave complète ce bien",Non reference,1 Salle de bain,1 Toilette,Année de construction 2001,Au 2ème étage,Non reference,Ascenseur,Non reference,Cave,Non reference,Non reference,Non reference,Non reference,Non reference,Gardien,Non reference,Non reference,Parquet,Cuisine séparée,Non reference,Non reference,Non reference,3 pièces
Appartement,,2 chambres,"70,25m²",880 000 €,"Paris 16° - ÉGLISE D'AUTEUIL - RÉMUSAT // FÉLICIEN DAVID. Dans un immeuble des années 50 entretenu et sécurisé, appartement 3 pièces entièrement rénové de 70,25 m² au 5ème étage comprenant une entrée avec vestiaire d'invités, un séjour exposé sud ouest avec 3 fenêtres et vue dégagée sur square, deux chambres (12,50 m², 11,70 m²) avec dressing exposé sud ouest, une cuisine aménagée équipée avec espace dînatoire, une salle de bains en mosaïque couleur pastel, un dressing, un WC d'invités. Bon plan, parfait état, parquet, double vitrage, porte blindée. Baigné de lumière, calme, proche des commerces et écoles du village d'Auteuil, des lignes 9 et 10 et de nombreux bus. Sectorisation Jean-Baptiste Say. Une cave complète ce bien. Possibilité de louer un parking en face de l'appartement. APPARTEMENT COUP DE CŒUR. IMMOZART.",Non reference,1 Salle de bain,1 Toilette,Année de construction 1958,Au 5ème étage,Bâtiment de 10 étages,Ascenseur,Vue,Cave,Non reference,Non reference,Orientation Sud-Ouest,Non reference,Non reference,Non reference,Non reference,Non reference,Parquet,Non reference,Non reference,Non reference,Non reference,4 pièces
Appartement,,2 chambres,97m²,1 236 000 €,Immobilier.notaires® et l'office notarial SARL 137 notaires vous proposent:,1 Salle d'eau,1 Salle de bain,1 Toilette,Non reference,Au 4ème étage,Non reference,Ascenseur,Non reference,Cave,Non reference,Non reference,Non reference,1 Balcon,Non reference,Gardien,Non reference,Non reference,Non reference,Cuisine séparée,Non reference,Non reference,Non reference,3 pièces
Appartement,,1 chambre,"64,3m²",780 000 €,"A deux pas de la place Rodin, dans un immeuble récent (1977) de très bon standing et parfaitement sécurisé avec de très belles parties communes, appartement de 65 m² situé au 2ème étage avec un grand balcon de 11 m² (table et chaise possible). Cet appartement se compose d'une entrée, un salon avec baie vitrée s'ouvrant sur ce grand balcon (Sud-Ouest), une cuisine attenante pouvant s'ouvrir sur le salon, une chambre, une salle de bain, un WC séparé, deux grands dressings et dégagement. Une cave. Charme, soleil.",Non reference,1 Salle de bain,1 Toilette,Année de construction 1977,Au 2ème étage,Bâtiment de 7 étages,Ascenseur,Non reference,Cave,Non reference,Non reference,Orientation Sud-Ouest,10m² Balcon,Non reference,Non reference,Non reference,Non reference,Parquet,Cuisine séparée,Non reference,Non reference,Non reference,2 pièces
Appartement,,2 chambres,"118,05m²",2 340 000 €,"RARE A LA VENTE. DUPLEX TERRASSES. Entre la Place Victor Hugo et la Place de Mexico, dans un immeuble récent de standing, sécurisé avec gardien, digicode et interphone, aux derniers étages (8ème et 9ème) avec ascenseur, appartement en duplex avec terrasses traversant, baigné de lumière. Le bien se compose au 8ème étage, d'une entrée, d'un grand séjour avec une terrasse de plain-pied de 31m² sans vis-à-vis et avec vue sur les toits et la Tour Eiffel, salle à manger, WC d'invités, office et cuisine. Un escalier intérieur mène au 9ème étage donnant sur 2 chambres dont l'une avec terrasse de plain-pied, une salle de bains, une salle d'eau et WC séparé. Différentes possibilités d'aménagements (3ème chambre). Possibilité d'acquérir un grand emplacement de parking au 2ème sous-sol. Une cave complète le bien. Prix: 2340000.0 euros, Net vendeur: 2260000.0 euros, Honoraires charge acquéreur: 3.54 %TTC. Copropriété: Nb de lots: 26 Budget prévisionnel (dépenses courantes): 8400.0 euros/an.",1 Salle d'eau,1 Salle de bain,2 Toilettes,Non reference,Au 8ème étage,Non reference,Ascenseur,Non reference,Cave,1 Parking,Non reference,Non reference,Non reference,1 Terrasse,Non reference,Non reference,Non reference,Non reference,Cuisine séparée,Non reference,Non reference,Non reference,4 pièces
Appartement,,2 chambres,69m²,818 000 €,"Paris 16ème - Jasmin/Auteuil - Dans un immeuble moderne de standing au 2ème étage avec ascenseur, gardienne, digicode et interphone un appartenant de 3 pièces comprenant: Entrée, Séjour, 2 Chambres, Cuisine aménagée et équipée, Salle de bains, WC et une cave complète ce bien",Non reference,1 Salle de bain,1 Toilette,Année de construction 2001,Au 2ème étage,Non reference,Ascenseur,Non reference,Cave,Non reference,Non reference,Non reference,Non reference,Non reference,Gardien,Non reference,Non reference,Parquet,Cuisine séparée,Non reference,Non reference,Non reference,3 pièces
Appartement,,5 chambres,434m²,12 950 000 €,"Vue panoramique sur Paris et la Tour Eiffel, aux derniers étages des immeubles Walter, un appartement de 434 m² sur deux niveaux et son jardin suspendu de 400 m². Occupant un vaste quadrilatère isolé entre le Bois de Boulogne, le Parc de la Muette et la Promenade du Ranelagh, ces bâtiments forment un ensemble d'un style néo-classique épuré caractéristique de la période "" Art Déco "". L'ensemble présente des façades de pierre avec un ordonnancement colossal inspiré de l'architecture classique. Les bâtiments sont reliés par des pilastres. Les ferronneries sont l'oeuvre de Raymond Subes. Les façades et toitures sur rues, sur cours et sur jardins et les parties communes, y compris les cages d'escaliers et d'ascenseurs, sont inscrites au titre des monuments historiques. Les façades, qui ont la particularité d'être curvilignes, sont percées de gigantesques baies verticales d'une hauteur de quatre mètres. Les illustres immeubles Walter constituent l'un des plus luxueux ensembles des logements à Paris. La plupart sont ou ont été occupés par des célébrités. Des caméras de surveillance protègent l'extérieur et l'intérieur. Un gardien veille jalousement sur les lieux. Une surveillance 24 heures sur 24 assure les accès au parc de stationnement. L'appartement sur deux niveaux est situé aux derniers étages. Il a été le lieu de résidence d'un de nos plus grands capitaine d'industrie. Un ascenseur et des escaliers desservent les étages. Il est composé d'une majestueuse entrée et ses pièces de réception, un salon de 63m², une salle à manger avec une terrasse de plain-pied de 30 m², vue sur la Tour Eiffel, cinq chambres, un bureau, trois salles de bain, une salle d'eau, cinq toilettes, de très nombreuses gardes-robe, de très nombreux rangements, une deuxième salle à manger familiale, une cuisine, une buanderie. Au dernier étage, relié par un escalier intérieur, un grand salon de 60 m² avec cheminée, un petit salon, un jardin suspendu de 400 m² avec une cuisine d'été, des toilettes et deux cabanons. Les hauteurs sous plafond peuvent atteindre 3,90m, lumineux et ensoleillé, vues totalement dégagées et exceptionnelles sur Paris, et la Tour Eiffel. Deux box, et deux caves. Un studio d'environ 20 m² et une chambre de service. Des travaux sont à prévoir.",Non reference,4 Salles de bain,Non reference,Non reference,Au 4ème étage,Non reference,Ascenseur,Vue,Cave,Non reference,Non reference,Non reference,Non reference,1 Terrasse,Gardien,Non reference,Non reference,Non reference,Non reference,Non reference,Non reference,Non reference,11 pièces
Appartement,,2 chambres,"70,25m²",880 000 €,"Paris 16° - ÉGLISE D'AUTEUIL - RÉMUSAT // FÉLICIEN DAVID. Dans un immeuble des années 50 entretenu et sécurisé, appartement 3 pièces entièrement rénové de 70,25 m² au 5ème étage comprenant une entrée avec vestiaire d'invités, un séjour exposé sud ouest avec 3 fenêtres et vue dégagée sur square, deux chambres (12,50 m², 11,70 m²) avec dressing exposé sud ouest, une cuisine aménagée équipée avec espace dînatoire, une salle de bains en mosaïque couleur pastel, un dressing, un WC d'invités. Bon plan, parfait état, parquet, double vitrage, porte blindée. Baigné de lumière, calme, proche des commerces et écoles du village d'Auteuil, des lignes 9 et 10 et de nombreux bus. Sectorisation Jean-Baptiste Say. Une cave complète ce bien. Possibilité de louer un parking en face de l'appartement. APPARTEMENT COUP DE CŒUR. IMMOZART.",Non reference,1 Salle de bain,1 Toilette,Année de construction 1958,Au 5ème étage,Bâtiment de 10 étages,Ascenseur,Vue,Cave,Non reference,Non reference,Orientation Sud-Ouest,Non reference,Non reference,Non reference,Non reference,Non reference,Parquet,Non reference,Non reference,Non reference,Non reference,4 pièces
Appartement,,4 chambres,164m²,1 850 000 €,"Paris 16ème à proximité de la Maison de la Radio, appartement de 163 m² avec 4 grandes chambres en rez-de-chaussée surélevé dans un bel immeuble 1930. Appartement d'angle avec exposition sud, vue dégagée et peu de vis-à-vis, plan en étoile permettant d'avoir une belle entrée, un double séjour, une grande cuisine dinatoire, 4 grandes chambres, une grande salle de bains et une salle de douche avec WC., 1 WC. Indépendant, un cabinet de toilette, et espaces de dégagement avec nombreux placards. Parquet au sol, cheminée, fenêtres à double vitrage securit, bonne atmosphère familiale à proximité des écoles, transports en commun et commerces. Immeuble récemment ravalé avec belles parties communes, garage à vélo, ascenseur, chauffage collectif avec répartiteur. Contact: Naïda Winsall Groupe Mercure Paris - 14bis avenue Bosquet 75007 - -.",1 Salle d'eau,1 Salle de bain,2 Toilettes,Année de construction 1930,Non reference,Bâtiment de 8 étages,Ascenseur,Vue,8m² Cave,Non reference,Non reference,Orientation Sud,Non reference,Non reference,Gardien,Non reference,Non reference,Parquet,Cuisine séparée,Non reference,Non reference,Non reference,6 pièces
Appartement,,1 chambre,"87,3m²",1 190 000 €,EXCLUSIVITÉ - Paris 16ème - La Muette/OCDE - Rue Octave Feuillet,Non reference,1 Salle de bain,Non reference,Non reference,Au 4ème étage,Non reference,Ascenseur,Non reference,Cave,1 Parking,Non reference,Non reference,1 Balcon,Non reference,Gardien,Non reference,Non reference,Non reference,Cuisine séparée équipée,Non reference,Non reference,Non reference,3 pièces
Appartement,,3 chambres,"86,69m²",999 740 €,Immobilier.notaires® et l'office notarial DUMONT et associés vous proposent:,Non reference,1 Salle de bain,1 Toilette,Non reference,Au 6ème étage,Bâtiment de 9 étages,Ascenseur,Non reference,Cave,Non reference,Non reference,Orientation Sud-Ouest,1 Balcon,1 Terrasse,Non reference,Non reference,Non reference,Non reference,Non reference,Non reference,Non reference,Non reference,4 pièces
Appartement,,1 chambre,52m²,625 000 €,"RUE GUSTAVE COURBET: Au coeur des commerces du triangle GUSTAVE COURBET / LONGCHAMP / VICTOR HUGO, dans un immeuble récemment ravalé, en pierre de taille de bon standing (parties communes refaites à neuf) avec gardienne, un appartement deux pièces sur cour, de 51,71 m² Carrez, au 4ème étage avec ascenseur. Il se compose d'une entrée avec WC indépendant, un séjour avec moulures et cheminée, une cuisine, une chambre avec salle d'eau et de nombreux rangements. A RÉNOVER. Une cave complète ce bien. EMPLACEMENT EXCEPTIONNEL. Dont 4.17 % honoraires TTC à la charge de l'acquéreur. Copropriété de 40 lots (Pas de procédure en cours). Charges annuelles: 1800.00 euros.",1 Salle d'eau,Non reference,1 Toilette,Année de construction 1880,Au 4ème étage,Bâtiment de 6 étages,Ascenseur,Non reference,Cave,Non reference,Non reference,Non reference,Non reference,Non reference,Gardien,Non reference,Non reference,Non reference,Cuisine séparée équipée,Non reference,Non reference,Non reference,2 pièces
Appartement,,1 chambre,58m²,760 000 €,"16ème boulevard Suchet, dans un immeuble pierre de taille, beau 2 pièces lumineux situé au 3ème étage avec ascenseur.",1 Salle d'eau,Non reference,1 Toilette,Année de construction 1870,Au 3ème étage,Bâtiment de 5 étages,Ascenseur,Non reference,Non reference,Non reference,Non reference,Non reference,Non reference,Non reference,Gardien,Non reference,Non reference,Non reference,Cuisine séparée équipée,Non reference,Non reference,Non reference,2 pièces
